t_sec,cte_m,hdg_err_rad,hdg_term_rad,cte_term_rad,fb_sum_rad,steer_raw_rad,steer_cmd_rad,speed_mps,path_idx,kappa_1pm,ff_rad,before_sat_rad,lat_active_m,path_x,path_y,csv_lat_m,veh_x,veh_y,veh_yaw_rad,accel_x_mps2,accel_u,accel_add_rad
68.055,-0.279774,-0.000619,-0.000234,-0.861758,-0.861992,-0.872665,-0.872665,3e-06,6.0,-0.082897,-0.035554,-0.897546,0.432503,5.903232,-6.658612,0.28424,5.824797,-6.23328,-0.684964,-2.2e-05,0.0,0.0
68.084,-0.283708,0.002204,0.000815,-0.868656,-0.867842,-0.872665,-0.872665,2e-06,6.0,-0.084591,-0.03628,-0.904122,0.435663,5.869156,-6.630747,0.288981,5.791734,-6.202018,-0.682965,-1.1e-05,0.0,0.0
68.119,-0.283708,0.002204,0.000815,-0.868658,-0.867843,-0.872665,-0.872665,1e-06,6.0,-0.084591,-0.03628,-0.904124,0.435663,5.869156,-6.630747,0.288981,5.791734,-6.202018,-0.682965,-8e-06,0.0,0.0
68.144,-0.28126,-0.001757,-0.000659,-0.864385,-0.865044,-0.872665,-0.872665,1e-06,6.0,-0.082897,-0.035554,-0.900598,0.433222,5.894466,-6.651442,0.285689,5.816736,-6.225251,-0.683826,-4e-06,0.0,0.0
68.175,-0.28126,-0.001757,-0.000659,-0.864386,-0.865045,-0.872665,-0.872665,1e-06,6.0,-0.082897,-0.035554,-0.900599,0.433222,5.894466,-6.651442,0.285689,5.816736,-6.225251,-0.683826,-3e-06,0.0,0.0
68.204,-0.278796,-0.004558,-0.001734,-0.860038,-0.861772,-0.872665,-0.872665,0.0,7.0,-0.082897,-0.035554,-0.897326,0.431032,5.885642,-6.644224,0.282647,5.805768,-6.220658,-0.681025,-1e-06,0.0,0.0
68.235,-0.278796,-0.004558,-0.001734,-0.860038,-0.861773,-0.872665,-0.872665,0.0,7.0,-0.082897,-0.035554,-0.897327,0.431032,5.885642,-6.644224,0.282647,5.805768,-6.220658,-0.681025,-1e-06,0.0,0.0
68.264,-0.277992,-0.000879,-0.000336,-0.85861,-0.858946,-0.872665,-0.872665,0.0,7.0,-0.082897,-0.035554,-0.8945,0.431298,5.874767,-6.63533,0.283549,5.795151,-6.211444,-0.684704,-0.0,0.0,0.0
68.295,-0.277992,-0.000879,-0.000336,-0.858611,-0.858947,-0.872665,-0.872665,0.0,7.0,-0.082897,-0.035554,-0.894501,0.431298,5.874767,-6.63533,0.283549,5.795151,-6.211444,-0.684704,-0.0,0.0,0.0
68.324,-0.281657,-0.000609,-0.000228,-0.865084,-0.865311,-0.872665,-0.872665,0.0,6.0,-0.082897,-0.035554,-0.900865,0.433725,5.889668,-6.647517,0.28665,5.812428,-6.220725,-0.684974,-0.0,0.0,0.0
68.355,-0.282848,-0.000693,-0.000258,-0.867166,-0.867424,-0.872665,-0.872665,0.0,6.0,-0.082897,-0.035554,-0.902978,0.434481,5.891654,-6.649142,0.287736,5.81515,-6.221449,-0.68489,-0.0,0.0,0.0
68.384,-0.282848,-0.000693,-0.000258,-0.867166,-0.867424,-0.872665,-0.872665,0.0,6.0,-0.082897,-0.035554,-0.902978,0.434481,5.891654,-6.649142,0.287736,5.81515,-6.221449,-0.68489,-0.0,0.0,0.0
68.417,-0.2858,-0.003009,-0.001098,-0.872284,-0.873382,-0.872665,-0.872665,0.0,6.0,-0.082897,-0.035554,-0.908936,0.435906,5.897702,-6.654089,0.289689,5.822585,-6.224704,-0.682574,-0.0,0.0,0.0
68.446,-0.2858,-0.003009,-0.001098,-0.872284,-0.873382,-0.872665,-0.872665,0.0,6.0,-0.082897,-0.035554,-0.908936,0.435906,5.897702,-6.654089,0.289689,5.822585,-6.224704,-0.682574,-0.0,0.0,0.0
68.475,-0.279504,-0.000823,-0.000312,-0.861293,-0.861605,-0.872665,-0.872665,0.0,6.0,-0.082897,-0.035554,-0.897159,0.432285,5.896566,-6.653159,0.28416,5.817918,-6.228089,-0.68476,-0.0,0.0,0.0
68.505,-0.279504,-0.000823,-0.000312,-0.861293,-0.861605,-0.872665,-0.872665,0.0,6.0,-0.082897,-0.035554,-0.897159,0.432285,5.896566,-6.653159,0.28416,5.817918,-6.228089,-0.68476,-0.0,0.0,0.0
68.536,-0.283255,0.001533,0.000568,-0.867875,-0.867307,-0.872665,-0.872665,0.0,6.0,-0.082897,-0.035554,-0.902861,0.435224,5.906252,-6.661082,0.288313,5.830471,-6.232506,-0.687116,-0.0,0.0,0.0
68.564,-0.288662,0.003124,0.00112,-0.877187,-0.876067,-0.872665,-0.872665,0.0,6.0,-0.082897,-0.035554,-0.911621,0.439114,5.906202,-6.661041,0.294245,5.834179,-6.227874,-0.688707,-0.0,0.0,0.0
68.595,-0.288662,0.003124,0.00112,-0.877187,-0.876067,-0.872665,-0.872665,0.0,6.0,-0.082897,-0.035554,-0.911621,0.439114,5.906202,-6.661041,0.294245,5.834179,-6.227874,-0.688707,-0.0,0.0,0.0
68.624,-0.279826,-0.000967,-0.000366,-0.86147,-0.861836,-0.872665,-0.872665,9.5e-05,7.0,-0.082897,-0.035554,-0.89739,0.432463,5.882138,-6.641358,0.28502,5.803664,-6.216075,-0.684616,0.001805,0.0,0.0
68.658,-0.279826,-0.000967,-0.000366,-0.861344,-0.861709,-0.872665,-0.872665,0.000126,7.0,-0.082897,-0.035554,-0.897263,0.432463,5.882138,-6.641358,0.28502,5.803664,-6.216075,-0.684616,0.001263,0.0,0.0
68.685,-0.281936,-5.5e-05,-2e-05,-0.86528,-0.865301,-0.872665,-0.872665,7.1e-05,6.0,-0.082897,-0.035554,-0.900855,0.434025,5.887179,-6.645481,0.287207,5.810231,-6.218332,-0.685528,-0.001161,0.0,0.0
68.715,-0.284767,0.000295,0.000108,-0.870283,-0.870175,-0.872665,-0.872665,5.3e-05,7.0,-0.082897,-0.035554,-0.905729,0.435945,5.886352,-6.644805,0.290185,5.81127,-6.215374,-0.685878,-0.000813,0.0,0.0
68.746,-0.284767,0.000295,0.000108,-0.869595,-0.869487,-0.872665,-0.872665,0.000221,7.0,-0.082897,-0.035554,-0.905041,0.435945,5.886352,-6.644805,0.290185,5.81127,-6.215374,-0.685878,0.003335,0.0,0.0
68.775,-0.282475,-0.000138,-5.1e-05,-0.865388,-0.865439,-0.872665,-0.872665,0.000275,6.0,-0.082897,-0.035554,-0.900993,0.434358,5.899052,-6.655193,0.287261,5.822428,-6.227647,-0.685445,0.002335,0.0,0.0
68.806,-0.282475,-0.000138,-5.1e-05,-0.865881,-0.865933,-0.872665,-0.872665,0.000155,6.0,-0.082897,-0.035554,-0.901487,0.434358,5.899052,-6.655193,0.287261,5.822428,-6.227647,-0.685445,-0.00247,0.0,0.0
68.835,-0.284968,0.000794,0.000291,-0.870372,-0.870081,-0.872665,-0.872665,0.000116,6.0,-0.082897,-0.035554,-0.905635,0.436183,5.894819,-6.65173,0.290223,5.819968,-6.222017,-0.686378,-0.001729,0.0,0.0
68.865,-0.284968,0.000794,0.000291,-0.87058,-0.870289,-0.872665,-0.872665,6.5e-05,6.0,-0.082897,-0.035554,-0.905843,0.436183,5.894819,-6.65173,0.290223,5.819968,-6.222017,-0.686378,-0.000847,0.0,0.0
68.899,-0.285546,0.001202,0.000439,-0.871646,-0.871206,-0.872665,-0.872665,4.9e-05,6.0,-0.082897,-0.035554,-0.90676,0.43665,5.897462,-6.653892,0.290833,5.823062,-6.223627,-0.686785,-0.000593,0.0,0.0
68.927,-0.285188,-0.000621,-0.000227,-0.870724,-0.870951,-0.872665,-0.872665,0.000123,6.0,-0.082897,-0.035554,-0.906505,0.436022,5.902571,-6.658071,0.289677,5.827564,-6.228549,-0.684962,0.001147,0.0,0.0
68.955,-0.285188,-0.000621,-0.000227,-0.870626,-0.870854,-0.872665,-0.872665,0.000147,6.0,-0.082897,-0.035554,-0.906408,0.436022,5.902571,-6.658071,0.289677,5.827564,-6.228549,-0.684962,0.000803,0.0,0.0
68.986,-0.284539,-0.001275,-0.000469,-0.869375,-0.869843,-0.872665,-0.872665,0.000178,6.0,-0.082897,-0.035554,-0.905397,0.435457,5.90256,-6.658062,0.288813,5.827006,-6.22921,-0.684308,0.000394,0.0,0.0
69.016,-0.284539,-0.001275,-0.000469,-0.869557,-0.870026,-0.872665,-0.872665,0.000133,6.0,-0.082897,-0.035554,-0.90558,0.435457,5.90256,-6.658062,0.288813,5.827006,-6.22921,-0.684308,-0.002597,0.0,0.0
69.045,-0.283419,-0.002089,-0.000773,-0.867854,-0.868627,-0.872665,-0.872665,7.5e-05,6.0,-0.082897,-0.035554,-0.904181,0.434552,5.901754,-6.657403,0.287457,5.825322,-6.229625,-0.683494,-0.001273,0.0,0.0
69.08,-0.285663,0.000507,0.000185,-0.871818,-0.871633,-0.872665,-0.872665,5.6e-05,6.0,-0.082897,-0.035554,-0.907187,0.436577,5.894407,-6.651393,0.290839,5.819937,-6.221215,-0.68609,-0.000891,0.0,0.0
69.105,-0.285663,0.000507,0.000185,-0.871919,-0.871734,-0.872665,-0.872665,3.2e-05,6.0,-0.082897,-0.035554,-0.907288,0.436577,5.894407,-6.651393,0.290839,5.819937,-6.221215,-0.68609,-0.000436,0.0,0.0
69.134,-0.28395,-0.000311,-0.000115,-0.868987,-0.869101,-0.872665,-0.872665,2.4e-05,6.0,-0.082897,-0.035554,-0.904655,0.435281,5.90145,-6.657154,0.288585,5.825724,-6.228511,-0.685272,-0.000306,0.0,0.0
69.164,-0.28395,-0.000311,-0.000115,-0.869029,-0.869144,-0.872665,-0.872665,1.3e-05,6.0,-0.082897,-0.035554,-0.904698,0.435281,5.90145,-6.657154,0.288585,5.825724,-6.228511,-0.685272,-0.00015,0.0,0.0
69.199,-0.287886,0.001322,0.000476,-0.875823,-0.875347,-0.872665,-0.872665,1e-05,6.0,-0.082897,-0.035554,-0.910901,0.438212,5.89501,-6.651886,0.293307,5.822117,-6.219779,-0.686905,-0.000105,0.0,0.0
69.23,-0.287886,0.001322,0.000476,-0.875841,-0.875365,-0.872665,-0.872665,6e-06,6.0,-0.082897,-0.035554,-0.910919,0.438212,5.89501,-6.651886,0.293307,5.822117,-6.219779,-0.686905,-5.1e-05,0.0,0.0
69.255,-0.294138,0.007166,0.002482,-0.886391,-0.883909,-0.872665,-0.872665,4e-06,6.0,-0.082897,-0.035554,-0.919463,0.443631,5.908445,-6.662875,0.300965,5.840738,-6.224442,-0.692749,-3.6e-05,0.0,0.0
69.286,-0.294138,0.007166,0.002482,-0.886399,-0.883917,-0.872665,-0.872665,2e-06,6.0,-0.082897,-0.035554,-0.919471,0.443631,5.908445,-6.662875,0.300965,5.840738,-6.224442,-0.692749,-1.8e-05,0.0,0.0
69.316,-0.295257,0.003164,0.001088,-0.888261,-0.887173,-0.872665,-0.872665,2e-06,6.0,-0.082897,-0.035554,-0.922727,0.443501,5.891356,-6.648898,0.301423,5.823516,-6.210616,-0.688747,-1.2e-05,0.0,0.0
69.344,-0.287076,-0.000233,-8.4e-05,-0.874473,-0.874557,-0.872665,-0.872665,1e-06,7.0,-0.082897,-0.035554,-0.910111,0.437342,5.883047,-6.642102,0.292466,5.809316,-6.211019,-0.68535,-6e-06,0.0,0.0
69.377,-0.287076,-0.000233,-8.4e-05,-0.874474,-0.874558,-0.872665,-0.872665,1e-06,7.0,-0.082897,-0.035554,-0.910112,0.437342,5.883047,-6.642102,0.292466,5.809316,-6.211019,-0.68535,-4e-06,0.0,0.0
69.404,-0.297192,0.003206,0.001089,-0.891461,-0.890373,-0.872665,-0.872665,0.0,6.0,-0.082897,-0.035554,-0.925927,0.444805,5.900354,-6.656258,0.303024,5.833748,-6.216467,-0.688789,-2e-06,0.0,0.0
69.436,-0.297192,0.003206,0.001089,-0.891462,-0.890373,-0.872665,-0.872665,0.0,6.0,-0.082897,-0.035554,-0.925927,0.444805,5.900354,-6.656258,0.303024,5.833748,-6.216467,-0.688789,-1e-06,0.0,0.0
69.464,-0.295303,0.003033,0.001043,-0.888345,-0.887302,-0.872665,-0.872665,0.0,6.0,-0.082897,-0.035554,-0.922856,0.443503,5.890634,-6.648308,0.301454,5.822796,-6.210023,-0.688616,-1e-06,0.0,0.0
69.495,-0.295303,0.003033,0.001043,-0.888345,-0.887302,-0.872665,-0.872665,0.0,6.0,-0.082897,-0.035554,-0.922856,0.443503,5.890634,-6.648308,0.301454,5.822796,-6.210023,-0.688616,-0.0,0.0,0.0
69.525,-0.290356,0.001663,0.00059,-0.880061,-0.879471,-0.872665,-0.872665,0.0,6.0,-0.082897,-0.035554,-0.915025,0.439915,5.906582,-6.661352,0.295441,5.835325,-6.227247,-0.687246,-0.0,0.0,0.0
69.554,-0.290356,0.001663,0.00059,-0.880061,-0.879471,-0.872665,-0.872665,0.0,6.0,-0.082897,-0.035554,-0.915025,0.439915,5.906582,-6.661352,0.295441,5.835325,-6.227247,-0.687246,-0.0,0.0,0.0
69.584,-0.289105,0.002301,0.000823,-0.877941,-0.877118,-0.872665,-0.872665,0.0,6.0,-0.082897,-0.035554,-0.912672,0.439228,5.903612,-6.658922,0.294516,5.831696,-6.225622,-0.687884,-0.0,0.0,0.0
69.621,-0.289105,0.002301,0.000823,-0.877941,-0.877118,-0.872665,-0.872665,0.0,6.0,-0.082897,-0.035554,-0.912672,0.439228,5.903612,-6.658922,0.294516,5.831696,-6.225622,-0.687884,-0.0,0.0,0.0
69.646,-0.289105,0.002301,0.000823,-0.877941,-0.877118,-0.872665,-0.872665,0.0,6.0,-0.082897,-0.035554,-0.912672,0.439228,5.903612,-6.658922,0.294516,5.831696,-6.225622,-0.687884,-0.0,0.0,0.0
69.676,-0.294689,0.001886,0.000651,-0.887325,-0.886674,-0.872665,-0.872665,0.0,6.0,-0.082897,-0.035554,-0.922228,0.442841,5.88739,-6.645654,0.300587,5.818923,-6.208138,-0.687469,-0.0,0.0,0.0
69.705,-0.294689,0.001886,0.000651,-0.887325,-0.886674,-0.872665,-0.872665,0.0,6.0,-0.082897,-0.035554,-0.922228,0.442841,5.88739,-6.645654,0.300587,5.818923,-6.208138,-0.687469,-0.0,0.0,0.0
69.734,-0.282901,-0.001913,-0.00071,-0.867259,-0.867969,-0.872665,-0.872665,0.0,6.0,-0.082897,-0.035554,-0.903523,0.434253,5.907945,-6.662467,0.286758,5.831221,-6.235046,-0.68367,-0.0,0.0,0.0
69.768,-0.282901,-0.001913,-0.00071,-0.867259,-0.867969,-0.872665,-0.872665,0.0,6.0,-0.082897,-0.035554,-0.903523,0.434253,5.907945,-6.662467,0.286758,5.831221,-6.235046,-0.68367,-0.0,0.0,0.0
69.794,-0.28965,-0.005303,-0.00189,-0.878866,-0.880756,-0.872665,-0.872665,0.0,7.0,-0.081106,-0.034786,-0.915542,0.437931,5.909543,-6.663781,0.293864,5.838469,-6.231656,-0.6851,-0.0,0.0,0.0
69.825,-0.28965,-0.005303,-0.00189,-0.878866,-0.880756,-0.872665,-0.872665,0.0,7.0,-0.081106,-0.034786,-0.915542,0.437931,5.909543,-6.663781,0.293864,5.838469,-6.231656,-0.6851,-0.0,0.0,0.0
69.855,-0.292639,-0.000749,-0.000262,-0.883905,-0.884167,-0.872665,-0.872665,0.0,6.0,-0.082897,-0.035554,-0.919721,0.4409,5.900261,-6.656182,0.297172,5.829945,-6.220925,-0.684834,-0.0,0.0,0.0
69.884,-0.292639,-0.000749,-0.000262,-0.883905,-0.884167,-0.872665,-0.872665,0.0,6.0,-0.082897,-0.035554,-0.919721,0.4409,5.900261,-6.656182,0.297172,5.829945,-6.220925,-0.684834,-0.0,0.0,0.0
69.914,-0.292639,-0.000749,-0.000262,-0.883905,-0.884167,-0.872665,-0.872665,0.0,6.0,-0.082897,-0.035554,-0.919721,0.4409,5.900261,-6.656182,0.297172,5.829945,-6.220925,-0.684834,-0.0,0.0,0.0
69.945,-0.289959,-0.000211,-7.5e-05,-0.87939,-0.879465,-0.872665,-0.872665,0.0,6.0,-0.082897,-0.035554,-0.915019,0.439245,5.901609,-6.657284,0.294619,5.829709,-6.223964,-0.685372,-0.0,0.0,0.0
69.974,-0.289959,-0.000211,-7.5e-05,-0.87939,-0.879465,-0.872665,-0.872665,0.0,6.0,-0.082897,-0.035554,-0.915019,0.439245,5.901609,-6.657284,0.294619,5.829709,-6.223964,-0.685372,-0.0,0.0,0.0
70.006,-0.291019,-0.006241,-0.002205,-0.881182,-0.883387,-0.872665,-0.872665,0.0,7.0,-0.081106,-0.034786,-0.918174,0.438627,5.914071,-6.667521,0.294719,5.843673,-6.23458,-0.684162,-0.0,0.0,0.0
70.034,-0.291019,-0.006241,-0.002205,-0.881182,-0.883387,-0.872665,-0.872665,0.0,7.0,-0.081106,-0.034786,-0.918174,0.438627,5.914071,-6.667521,0.294719,5.843673,-6.23458,-0.684162,-0.0,0.0,0.0
70.066,-0.29806,0.000529,0.000178,-0.892499,-0.892321,-0.872665,-0.872665,9.5e-05,6.0,-0.082897,-0.035554,-0.927875,0.444796,5.897582,-6.653991,0.303115,5.830965,-6.214212,-0.686112,0.001928,0.0,0.0
70.096,-0.29806,0.000529,0.000178,-0.892374,-0.892196,-0.872665,-0.872665,0.000126,6.0,-0.082897,-0.035554,-0.92775,0.444796,5.897582,-6.653991,0.303115,5.830965,-6.214212,-0.686112,0.001349,0.0,0.0
70.124,-0.289962,-0.003098,-0.001102,-0.879104,-0.880206,-0.872665,-0.872665,7.1e-05,6.0,-0.082897,-0.035554,-0.91576,0.438617,5.890127,-6.647893,0.294112,5.817626,-6.215309,-0.682485,-0.001017,0.0,0.0
70.155,-0.289962,-0.003098,-0.001102,-0.879177,-0.880279,-0.872665,-0.872665,5.3e-05,6.0,-0.082897,-0.035554,-0.915833,0.438617,5.890127,-6.647893,0.294112,5.817626,-6.215309,-0.682485,-0.000712,0.0,0.0
70.185,-0.289279,-0.004523,-0.001616,-0.878114,-0.87973,-0.872665,-0.872665,3e-05,7.0,-0.081106,-0.034786,-0.914516,0.437857,5.914291,-6.667702,0.293536,5.843143,-6.235664,-0.685879,-0.000349,0.0,0.0
70.217,-0.289279,-0.004523,-0.001616,-0.878145,-0.879761,-0.872665,-0.872665,2.2e-05,7.0,-0.081106,-0.034786,-0.914547,0.437857,5.914291,-6.667702,0.293536,5.843143,-6.235664,-0.685879,-0.000244,0.0,0.0
70.244,-0.286986,-0.003518,-0.001274,-0.874271,-0.875545,-0.872665,-0.872665,1.3e-05,6.0,-0.082897,-0.035554,-0.911099,0.436571,5.896988,-6.653505,0.290734,5.822516,-6.223332,-0.682066,-0.00012,0.0,0.0
70.277,-0.290871,0.000918,0.000325,-0.880893,-0.880569,-0.872665,-0.872665,9e-06,6.0,-0.082897,-0.035554,-0.916123,0.440093,5.898433,-6.654687,0.296025,5.827346,-6.220373,-0.686501,-8.4e-05,0.0,0.0
70.304,-0.290871,0.000918,0.000325,-0.88091,-0.880586,-0.872665,-0.872665,5e-06,6.0,-0.082897,-0.035554,-0.91614,0.440093,5.898433,-6.654687,0.296025,5.827346,-6.220373,-0.686501,-4.1e-05,0.0,0.0
70.338,-0.290871,0.000918,0.000325,-0.880916,-0.880591,-0.872665,-0.872665,4e-06,6.0,-0.082897,-0.035554,-0.916145,0.440093,5.898433,-6.654687,0.296025,5.827346,-6.220373,-0.686501,-2.9e-05,0.0,0.0
70.364,-0.291317,-0.007018,-0.002475,-0.881676,-0.88415,-0.872665,-0.872665,2e-06,7.0,-0.081106,-0.034786,-0.918937,0.438653,5.911654,-6.665524,0.294869,5.841284,-6.232552,-0.683385,-1.4e-05,0.0,0.0
70.394,-0.291317,-0.007018,-0.002475,-0.881678,-0.884153,-0.872665,-0.872665,2e-06,7.0,-0.081106,-0.034786,-0.918939,0.438653,5.911654,-6.665524,0.294869,5.841284,-6.232552,-0.683385,-1e-05,0.0,0.0
70.424,-0.287794,-0.006309,-0.002274,-0.8757,-0.877974,-0.872665,-0.872665,1e-06,7.0,-0.081106,-0.034786,-0.912761,0.436494,5.914659,-6.668006,0.291446,5.842192,-6.23757,-0.684094,-7e-06,0.0,0.0
70.454,-0.287794,-0.006309,-0.002274,-0.875703,-0.877977,-0.872665,-0.872665,1e-06,7.0,-0.081106,-0.034786,-0.912763,0.436494,5.914659,-6.668006,0.291446,5.842192,-6.23757,-0.684094,-3e-06,0.0,0.0
70.484,-0.29019,-0.006445,-0.002289,-0.87978,-0.882069,-0.872665,-0.872665,0.0,7.0,-0.081106,-0.034786,-0.916855,0.438037,5.913143,-6.666754,0.293865,5.842174,-6.234505,-0.683958,-2e-06,0.0,0.0
70.515,-0.29019,-0.006445,-0.002289,-0.87978,-0.882069,-0.872665,-0.872665,0.0,7.0,-0.081106,-0.034786,-0.916856,0.438037,5.913143,-6.666754,0.293865,5.842174,-6.234505,-0.683958,-1e-06,0.0,0.0
70.545,-0.290144,-0.006199,-0.002202,-0.879702,-0.881904,-0.872665,-0.872665,0.0,7.0,-0.081106,-0.034786,-0.916691,0.43806,5.909066,-6.663387,0.294083,5.838119,-6.23111,-0.684204,-1e-06,0.0,0.0
70.577,-0.290144,-0.006199,-0.002202,-0.879702,-0.881904,-0.872665,-0.872665,0.0,7.0,-0.081106,-0.034786,-0.916691,0.43806,5.909066,-6.663387,0.294083,5.838119,-6.23111,-0.684204,-0.0,0.0,0.0
70.605,-0.29056,-0.001732,-0.000614,-0.880407,-0.88102,-0.872665,-0.872665,0.0,7.0,-0.082897,-0.035554,-0.916574,0.43931,5.88092,-6.640362,0.29555,5.809083,-6.206966,-0.683851,-0.0,0.0,0.0
70.635,-0.29056,-0.001732,-0.000614,-0.880407,-0.88102,-0.872665,-0.872665,0.0,7.0,-0.082897,-0.035554,-0.916574,0.43931,5.88092,-6.640362,0.29555,5.809083,-6.206966,-0.683851,-0.0,0.0,0.0
70.665,-0.28957,-0.00294,-0.001048,-0.87873,-0.879778,-0.872665,-0.872665,0.0,7.0,-0.081106,-0.034786,-0.914564,0.438393,5.913372,-6.666943,0.29439,5.84274,-6.234277,-0.687462,-0.0,0.0,0.0
70.698,-0.28957,-0.00294,-0.001048,-0.87873,-0.879778,-0.872665,-0.872665,0.0,7.0,-0.081106,-0.034786,-0.914564,0.438393,5.913372,-6.666943,0.29439,5.84274,-6.234277,-0.687462,-0.0,0.0,0.0
70.726,-0.295618,-0.003051,-0.001047,-0.888867,-0.889913,-0.872665,-0.872665,0.0,7.0,-0.081106,-0.034786,-0.9247,0.442374,5.913849,-6.667337,0.300377,5.847046,-6.230036,-0.687352,-0.0,0.0,0.0
70.756,-0.295618,-0.003051,-0.001047,-0.888867,-0.889913,-0.872665,-0.872665,0.0,7.0,-0.081106,-0.034786,-0.9247,0.442374,5.913849,-6.667337,0.300377,5.847046,-6.230036,-0.687352,-0.0,0.0,0.0
70.784,-0.294637,0.001713,0.000591,-0.887239,-0.886647,-0.872665,-0.872665,0.0,6.0,-0.082897,-0.035554,-0.922201,0.442769,5.904825,-6.659915,0.299805,5.836288,-6.222483,-0.687296,-0.0,0.0,0.0
70.818,-0.294637,0.001713,0.000591,-0.887239,-0.886647,-0.872665,-0.872665,0.0,6.0,-0.082897,-0.035554,-0.922201,0.442769,5.904825,-6.659915,0.299805,5.836288,-6.222483,-0.687296,-0.0,0.0,0.0
70.846,-0.293347,0.001284,0.000447,-0.88509,-0.884643,-0.872665,-0.872665,0.0,6.0,-0.082897,-0.035554,-0.920197,0.441816,5.902884,-6.658328,0.298449,5.833442,-6.222003,-0.686867,-0.0,0.0,0.0
70.884,-0.293347,0.001284,0.000447,-0.88509,-0.884643,-0.872665,-0.872665,0.0,6.0,-0.082897,-0.035554,-0.920197,0.441816,5.902884,-6.658328,0.298449,5.833442,-6.222003,-0.686867,-0.0,0.0,0.0
70.904,-0.295246,0.001867,0.000642,-0.888249,-0.887607,-0.872665,-0.872665,0.0,6.0,-0.082897,-0.035554,-0.923161,0.443209,5.898582,-6.654809,0.300705,5.830463,-6.216866,-0.68745,-0.0,0.0,0.0
70.934,-0.292509,-0.002026,-0.000709,-0.883687,-0.884396,-0.872665,-0.872665,0.0,7.0,-0.081106,-0.034786,-0.919182,0.440534,5.920279,-6.672649,0.297319,5.851711,-6.237483,-0.688377,-0.0,0.0,0.0
70.965,-0.292509,-0.002026,-0.000709,-0.883687,-0.884396,-0.872665,-0.872665,0.0,7.0,-0.081106,-0.034786,-0.919182,0.440534,5.920279,-6.672649,0.297319,5.851711,-6.237483,-0.688377,-0.0,0.0,0.0
70.994,-0.295187,0.002405,0.000827,-0.888153,-0.887325,-0.872665,-0.872665,0.0,6.0,-0.082897,-0.035554,-0.922879,0.443288,5.890022,-6.647807,0.301154,5.821979,-6.209773,-0.687988,-0.0,0.0,0.0
71.025,-0.295187,0.002405,0.000827,-0.888153,-0.887325,-0.872665,-0.872665,0.0,6.0,-0.082897,-0.035554,-0.922879,0.443288,5.890022,-6.647807,0.301154,5.821979,-6.209773,-0.687988,-0.0,0.0,0.0
71.057,-0.295187,0.002405,0.000827,-0.888153,-0.887325,-0.872665,-0.872665,0.0,6.0,-0.082897,-0.035554,-0.922879,0.443288,5.890022,-6.647807,0.301154,5.821979,-6.209773,-0.687988,-0.0,0.0,0.0
71.085,-0.286024,-0.005511,-0.002008,-0.87267,-0.874678,-0.872665,-0.872665,0.0,7.0,-0.081106,-0.034786,-0.909464,0.43551,5.921738,-6.673854,0.289622,5.848311,-6.244578,-0.684892,-0.0,0.0,0.0
71.115,-0.286024,-0.005511,-0.002008,-0.87267,-0.874678,-0.872665,-0.872665,0.0,7.0,-0.081106,-0.034786,-0.909464,0.43551,5.921738,-6.673854,0.289622,5.848311,-6.244578,-0.684892,-0.0,0.0,0.0
71.145,-0.287479,-0.005917,-0.002137,-0.875167,-0.877304,-0.872665,-0.872665,0.0,7.0,-0.081106,-0.034786,-0.91209,0.436373,5.914772,-6.6681,0.291256,5.842186,-6.237806,-0.684486,-0.0,0.0,0.0
71.175,-0.287479,-0.005917,-0.002137,-0.875167,-0.877304,-0.872665,-0.872665,0.0,7.0,-0.081106,-0.034786,-0.91209,0.436373,5.914772,-6.6681,0.291256,5.842186,-6.237806,-0.684486,-0.0,0.0,0.0
71.205,-0.302537,-0.001087,-0.000356,-0.900159,-0.900515,-0.872665,-0.872665,0.0,7.0,-0.081106,-0.034786,-0.935301,0.44745,5.912569,-6.66628,0.307997,5.850584,-6.223144,-0.689316,-0.0,0.0,0.0
71.234,-0.302537,-0.001087,-0.000356,-0.900159,-0.900515,-0.872665,-0.872665,0.0,7.0,-0.081106,-0.034786,-0.935301,0.44745,5.912569,-6.66628,0.307997,5.850584,-6.223144,-0.689316,-0.0,0.0,0.0
71.264,-0.294413,0.001883,0.000651,-0.886867,-0.886216,-0.872665,-0.872665,0.0,6.0,-0.082897,-0.035554,-0.92177,0.442657,5.898732,-6.654931,0.299873,5.830089,-6.217628,-0.687466,-0.0,0.0,0.0
71.294,-0.294413,0.001883,0.000651,-0.886867,-0.886216,-0.872665,-0.872665,0.0,6.0,-0.082897,-0.035554,-0.92177,0.442657,5.898732,-6.654931,0.299873,5.830089,-6.217628,-0.687466,-0.0,0.0,0.0
71.324,-0.296217,-0.002568,-0.000877,-0.889856,-0.890733,-0.872665,-0.872665,0.0,7.0,-0.081106,-0.034786,-0.92552,0.44288,5.917003,-6.669942,0.300993,5.850682,-6.232057,-0.687835,-0.0,0.0,0.0
71.354,-0.296217,-0.002568,-0.000877,-0.889856,-0.890733,-0.872665,-0.872665,0.0,7.0,-0.081106,-0.034786,-0.92552,0.44288,5.917003,-6.669942,0.300993,5.850682,-6.232057,-0.687835,-0.0,0.0,0.0
