time_sec,ros_time_sec,mode,estop_active,manual_override,timeout_active,rc_ch1,rc_ch2,rc_ch5,rc_ch6,target_duty,limited_duty,final_duty,vesc_duty,target_steering,final_steering,speed_mps,speed_kph,accel_mps2,erpm,motor_rpm,wheel_rpm,battery_voltage,voltage_drop,input_current,motor_current,vesc_temp,motor_temp,fault_code,duty_limit_active,limit_reason
10.409414715999901,1783830947.7236314,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
10.459404978999828,1783830947.773623,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
10.509389161999934,1783830947.823607,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
10.559371489000114,1783830947.873589,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
10.609372855999936,1783830947.923589,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
10.659379151999929,1783830947.9735963,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
10.709357447000002,1783830948.0235739,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
10.759212923999712,1783830948.0734265,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
10.809374615999786,1783830948.123592,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
10.85939435299997,1783830948.173612,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
10.90937463299997,1783830948.22359,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
10.959388961000059,1783830948.2736053,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
11.009371704999921,1783830948.3235874,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
11.059394513999905,1783830948.373612,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
11.10943601100007,1783830948.4236526,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
11.159416547000092,1783830948.473633,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
11.209398170999975,1783830948.5236146,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
11.259384467000018,1783830948.5736015,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
11.309508173999802,1783830948.6237247,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
11.359353346999796,1783830948.6735692,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
11.409401372000048,1783830948.7236185,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
11.459403027999997,1783830948.7736201,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
